PolicyID,CustomerID,ProductType,SumAssured,AnnualPremium,StartDate,EndDate,TenureMonths,Status,RegionID
5026039,207048,Travel,40174.38,1445.41,2022-07-18,2023-01-14,6,Active,6096
5026040,207029,PersonalAccident,27668.92,1800.59,2023-07-24,2024-07-18,12,Active,6173
5026041,208698,PersonalAccident,14590.11,870.87,2021-03-29,2022-03-24,12,Lapsed,6061
5026042,213646,Property,406084.91,8450.19,2022-12-27,2023-12-22,12,Expired,6054
5026043,214910,Auto,5742.67,499.4,2023-10-13,2024-10-07,12,Active,6173
5026044,214355,Health,22784.13,471.99,2020-04-01,2021-03-27,12,Active,6036
5026045,209145,SME,297532.45,6745.86,2022-05-21,2023-05-16,12,Cancelled,6093
5026046,211969,Property,338500.76,28307.84,2022-02-13,2023-02-08,12,Active,6217
5026047,205194,Auto,4176.78,465.45,2021-03-15,2022-03-10,12,Active,6182
5026048,207939,Travel,33206.01,1964.55,2021-11-24,2022-05-23,6,Active,6181
5026049,212538,Property,408491.41,29300.24,2022-08-18,2023-08-13,12,Active,6053
5026050,201744,Auto,11440.57,418.75,2022-07-30,2023-07-25,12,Active,6185
5026051,213179,Auto,18480.91,1143.01,2021-01-12,2022-01-07,12,Active,6014
5026052,212109,Health,85509.65,8422.32,2024-01-24,2025-01-18,12,Active,6125
5026053,210559,Property,405946.65,38392.05,2024-04-12,2025-04-07,12,Active,6181
5026054,209763,Travel,7594.96,544.65,2021-03-16,2021-09-12,6,Active,6154
5026055,201631,Health,14359.64,1615.3,2025-01-10,2026-01-05,12,Active,6001
5026056,206802,Auto,3396.57,399.13,2025-05-28,2026-05-23,12,Active,6179
5026057,204738,Property,278979.71,25118.23,2025-05-15,2026-05-10,12,Active,6183
5026058,212384,Property,171820.39,17269.57,2023-10-29,2024-10-23,12,Lapsed,6036
5026059,209340,Property,471848.98,30655.97,2024-12-16,2025-12-11,12,Active,6214
5026060,202085,Auto,16453.9,1867.33,2021-10-15,2022-10-10,12,Active,6118
5026061,200962,Health,26346.89,1230.1,2024-01-17,2025-01-11,12,Expired,6190
5026062,204557,Health,19053.78,1347.18,2022-10-05,2023-09-30,12,Active,6168
5026063,213229,Auto,3210.12,183.81,2022-09-06,2023-09-01,12,Expired,6202
5026064,200498,Auto,10902.1,1292.46,2024-10-06,2025-10-01,12,Active,6003
5026065,213338,Travel,32837.11,3293.68,2024-05-30,2024-11-26,6,Active,6090
5026066,211883,Travel,9616.45,464.94,2024-01-08,2024-07-06,6,Active,6088
5026067,209217,Property,362624.26,28258.89,2022-10-06,2023-10-01,12,Active,6088
5026068,206206,Property,106203.08,2161.18,2025-08-30,2026-08-25,12,Active,6113
5026069,213610,Auto,5941.46,279.42,2025-03-20,2026-03-15,12,Expired,6135
5026070,214282,SME,77395.45,4440.4,2020-03-22,2021-03-17,12,Lapsed,6211
5026071,200853,Property,345356.01,12028.98,2020-08-03,2021-07-29,12,Active,6196
5026072,206350,Health,44251.51,2983.53,2022-11-20,2023-11-15,12,Active,6037
5026073,211737,PersonalAccident,40225.23,4154.55,2024-03-01,2025-02-24,12,Active,6017
5026074,206524,Property,486448.89,41229.32,2023-02-24,2024-02-19,12,Expired,6117
5026075,210618,Property,256907.92,21074.07,2024-09-01,2025-08-27,12,Active,6112
5026076,204643,Auto,19959.73,2286.96,2021-08-18,2022-08-13,12,Active,6033
5026077,212249,Property,499200.83,37812.21,2020-05-22,2021-05-17,12,Active,6096
5026078,200456,Auto,21242.28,1718.14,2022-09-30,2023-09-25,12,Active,6215
5026079,205428,Property,23180.34,593.11,2022-01-25,2023-01-20,12,Active,6056
5026080,211154,Auto,19774.28,1353.67,2022-08-16,2023-08-11,12,Active,6055
5026081,214076,SME,171246.78,16990.45,2024-01-24,2025-01-18,12,Active,6039
5026082,205090,Property,300945.18,12531.37,2022-08-26,2023-08-21,12,Cancelled,6049
5026083,204688,Auto,6813.58,503.48,2025-04-19,2026-04-14,12,Active,6175
5026084,210933,Property,415489.06,30350.17,2025-03-18,2026-03-13,12,Active,6015
5026085,203038,Travel,14600.48,1004.5,2025-08-25,2026-02-21,6,Active,6118
5026086,204533,Health,42668.67,3640.72,2023-01-12,2024-01-07,12,Active,6191
5026087,204138,Auto,29873.83,3410.82,2024-09-21,2025-09-16,12,Expired,6057
5026088,213893,Auto,12594.07,1266.88,2023-01-30,2024-01-25,12,Active,6091
5026089,204847,Property,112435.05,12507.55,2020-09-12,2021-09-07,12,Lapsed,6038
5026090,214711,Health,87134.2,8741.1,2023-02-13,2024-02-08,12,Active,6198
5026091,209907,Health,52700.56,3645.44,2023-12-03,2024-11-27,12,Active,6121
5026092,212201,Auto,14915.26,387.43,2024-11-29,2025-11-24,12,Cancelled,6144
5026093,205621,Auto,12858.89,754.07,2024-06-10,2025-06-05,12,Active,6017
5026094,212514,Auto,16164.77,1501.88,2021-03-09,2022-03-04,12,Active,6186
5026095,213301,Property,497939.69,43524.96,2022-01-24,2023-01-19,12,Active,6188
5026096,210151,Property,105765.26,5241.66,2022-02-19,2023-02-14,12,Active,6126
5026097,205608,Health,79047.61,3578.93,2020-06-15,2021-06-10,12,Active,6004
5026098,204180,Health,85024.22,9501.44,2021-10-12,2022-10-07,12,Active,6111
5026099,206001,Auto,29432.53,3103.04,2022-04-12,2023-04-07,12,Expired,6216
5026100,200707,Health,65278.56,7554.79,2025-08-16,2026-08-11,12,Active,6127
5026101,204075,Health,10170.01,964.04,2023-03-09,2024-03-03,12,Lapsed,6167
5026102,204304,Health,22290.4,1753.4,2020-08-31,2021-08-26,12,Active,6094
5026103,202444,Auto,10068.8,639.28,2025-01-29,2026-01-24,12,Active,6127
5026104,206122,Property,453308.36,11854.57,2024-11-11,2025-11-06,12,Active,6181
5026105,211686,Health,27479.54,3230.18,2020-11-25,2021-11-20,12,Active,6166
5026106,210611,Auto,8296.68,391.53,2024-08-16,2025-08-11,12,Active,6216
5026107,214739,Auto,16771.26,1882.74,2020-03-17,2021-03-12,12,Active,6178
5026108,203981,PersonalAccident,97414.37,9585.73,2022-07-01,2023-06-26,12,Active,6143
5026109,204479,Auto,27362.73,1366.94,2025-04-19,2026-04-14,12,Active,6050
5026110,210919,Health,89132.24,8336.29,2024-08-09,2025-08-04,12,Active,6183
5026111,211492,Property,232754.03,5459.58,2021-10-16,2022-10-11,12,Active,6105
5026112,210580,Auto,21638.19,1013.4,2025-02-02,2026-01-28,12,Expired,6020
5026113,214233,PersonalAccident,81746.9,6858.91,2020-07-04,2021-06-29,12,Active,6010
5026114,201807,Auto,25349.05,1407.31,2022-03-01,2023-02-24,12,Expired,6065
5026115,201710,PersonalAccident,98808.58,9695.24,2023-05-06,2024-04-30,12,Active,6135
5026116,207049,Property,269125.68,5739.57,2022-06-28,2023-06-23,12,Active,6064
5026117,206426,Health,75276.05,4867.34,2020-03-25,2021-03-20,12,Active,6034
5026118,203502,Health,48596.39,3381.76,2021-12-30,2022-12-25,12,Active,6030
5026119,203493,Travel,31871.94,2177.88,2020-10-12,2021-04-10,6,Active,6159
5026120,204752,Property,299851.91,29044.76,2024-02-09,2025-02-03,12,Active,6089
5026121,207625,Health,86679.04,8018.38,2021-03-18,2022-03-13,12,Active,6116
5026122,201338,Health,32473.1,2046.13,2020-10-14,2021-10-09,12,Active,6159
5026123,214447,Auto,5003.95,310.27,2023-09-04,2024-08-29,12,Expired,6188
5026124,205715,Auto,21985.05,2011.4,2024-12-11,2025-12-06,12,Active,6138
5026125,207740,Health,77928.94,4709.58,2023-05-07,2024-05-01,12,Expired,6100
5026126,209287,Property,180987.71,10647.19,2025-07-27,2026-07-22,12,Expired,6080
5026127,208310,Health,88669.79,10020.43,2021-10-25,2022-10-20,12,Expired,6141
5026128,200271,Auto,11944.57,972.55,2020-01-07,2021-01-01,12,Active,6151
5026129,201210,SME,238194.7,13266.82,2020-10-03,2021-09-28,12,Active,6159
5026130,212733,Health,92989.93,4939.13,2020-09-04,2021-08-30,12,Active,6101
5026131,209818,Health,60672.06,3206.22,2020-08-16,2021-08-11,12,Active,6061
5026132,213983,Health,78975.41,5341.62,2025-04-13,2026-04-08,12,Expired,6203
5026133,212790,Health,68840.85,4512.39,2024-11-20,2025-11-15,12,Active,6041
5026134,206480,Auto,11208.31,1022.06,2021-04-18,2022-04-13,12,Active,6139
5026135,210170,Auto,24144.43,2005.78,2024-10-14,2025-10-09,12,Active,6025
5026136,212129,Auto,29719.65,1069.35,2020-12-02,2021-11-27,12,Active,6097
5026137,200777,Auto,26194.81,984.96,2023-08-09,2024-08-03,12,Active,6133
5026138,214361,Auto,17450.05,965.28,2024-08-01,2025-07-27,12,Active,6008
5026139,210567,Auto,10571.84,362.17,2022-06-24,2023-06-19,12,Active,6024
5026140,200264,SME,77234.98,7796.5,2021-03-10,2022-03-05,12,Active,6208
5026141,201618,Auto,12361.32,1391.48,2022-06-15,2023-06-10,12,Active,6113
5026142,213952,Property,457062.29,13835.97,2023-09-22,2024-09-16,12,Active,6108
5026143,204917,Health,99737.46,9364.29,2020-06-18,2021-06-13,12,Active,6060
5026144,214614,Health,68203.4,1489.53,2022-01-12,2023-01-07,12,Active,6045
5026145,212288,Health,9112.34,735.95,2023-07-11,2024-07-05,12,Expired,6036
5026146,206272,SME,288422.63,27592.45,2021-03-11,2022-03-06,12,Active,6095
5026147,205775,Travel,40045.17,2108.53,2021-11-13,2022-05-12,6,Active,6139
5026148,209602,SME,299143.93,17829.2,2020-07-14,2021-07-09,12,Active,6017
5026149,206324,Auto,14299.42,746.04,2024-04-28,2025-04-23,12,Cancelled,6218
5026150,202924,Travel,31969.09,1862.25,2020-10-02,2021-03-31,6,Active,6055
5026151,206950,Auto,3929.84,240.43,2023-04-05,2024-03-30,12,Active,6085
5026152,201489,Auto,24869.15,2503.82,2023-02-12,2024-02-07,12,Active,6021
5026153,204059,Auto,25661.52,853.7,2023-10-25,2024-10-19,12,Expired,6103
5026154,204761,Property,452999.77,38763.26,2022-08-04,2023-07-30,12,Lapsed,6179
5026155,204309,Auto,16134.79,1445.15,2024-04-26,2025-04-21,12,Active,6192
5026156,212311,SME,208249.53,18282.52,2022-05-05,2023-04-30,12,Cancelled,6054
5026157,210456,Health,72872.53,7506.26,2020-05-20,2021-05-15,12,Lapsed,6059
5026158,200805,Auto,6418.3,258.03,2022-01-29,2023-01-24,12,Active,6007
5026159,209851,Auto,21706.79,1203.42,2023-07-24,2024-07-18,12,Lapsed,6213
5026160,201166,Auto,2204.82,115.94,2025-02-28,2026-02-23,12,Active,6052
5026161,201147,SME,191545.75,6647.48,2023-06-29,2024-06-23,12,Active,6017
5026162,201179,Health,50783.45,4191.52,2023-12-13,2024-12-07,12,Active,6096
5026163,211414,Health,47465.68,1905.09,2024-07-12,2025-07-07,12,Active,6152
5026164,214500,PersonalAccident,29203.9,3231.71,2021-08-24,2022-08-19,12,Active,6105
5026165,206120,Auto,8837.43,606.12,2025-08-18,2026-08-13,12,Cancelled,6023
5026166,211813,Auto,24016.84,1721.27,2024-05-04,2025-04-29,12,Active,6013
5026167,205316,Health,52594.68,3144.63,2021-03-26,2022-03-21,12,Lapsed,6175
5026168,203204,Auto,3307.58,218.65,2025-06-07,2026-06-02,12,Active,6083
5026169,212290,Auto,18973.39,2079.34,2023-10-08,2024-10-02,12,Active,6071
5026170,209661,SME,44211.27,2119.32,2022-04-29,2023-04-24,12,Active,6031
5026171,212704,Property,210607.82,6490.75,2021-08-29,2022-08-24,12,Lapsed,6183
5026172,202478,Travel,41773.23,3767.7,2021-04-21,2021-10-18,6,Expired,6146
5026173,214182,Property,428465.35,38590.46,2022-12-04,2023-11-29,12,Active,6024
5026174,207538,Health,77759.03,2733.4,2023-10-20,2024-10-14,12,Active,6214
5026175,210997,Auto,28311.15,2098.45,2024-08-26,2025-08-21,12,Active,6198
5026176,205182,Auto,13293.88,1192.95,2020-12-16,2021-12-11,12,Lapsed,6193
5026177,204219,PersonalAccident,60152.76,4001.62,2020-04-30,2021-04-25,12,Active,6165
5026178,205309,Health,36437.79,2352.4,2024-12-18,2025-12-13,12,Active,6123
5026179,202283,Auto,27133.38,1595.52,2023-06-20,2024-06-14,12,Active,6018
5026180,203780,Health,22970.55,2500.95,2023-06-19,2024-06-13,12,Active,6177
5026181,212338,PersonalAccident,94339.92,4007.33,2024-04-18,2025-04-13,12,Active,6182
5026182,200875,Auto,18785.38,1320.37,2024-07-20,2025-07-15,12,Active,6175
5026183,202752,Health,81260.85,5182.95,2023-03-07,2024-03-01,12,Active,6186
5026184,207847,Health,45984.07,2108.8,2024-12-18,2025-12-13,12,Lapsed,6133
5026185,209593,Auto,29456.86,3175.2,2025-01-22,2026-01-17,12,Active,6203
5026186,210866,PersonalAccident,36148.89,1365.73,2023-06-30,2024-06-24,12,Cancelled,6043
5026187,213730,Property,59432.38,2418.6,2021-06-29,2022-06-24,12,Cancelled,6032
5026188,200939,PersonalAccident,45267.01,4960.31,2021-03-23,2022-03-18,12,Active,6189
5026189,207535,Travel,33845.13,2448.68,2021-11-10,2022-05-09,6,Active,6063
5026190,213453,Auto,19162.37,2170.63,2023-01-28,2024-01-23,12,Active,6139
5026191,209123,Health,18453.03,1797.8,2022-10-21,2023-10-16,12,Active,6041
5026192,206345,SME,60480.23,5781.76,2021-01-07,2022-01-02,12,Active,6152
5026193,205848,Auto,19711.21,505.26,2024-08-28,2025-08-23,12,Expired,6137
5026194,203622,Auto,3949.52,255.84,2022-10-21,2023-10-16,12,Active,6096
5026195,209412,Health,69056.38,3088.63,2020-03-27,2021-03-22,12,Active,6049
5026196,214516,Property,22795.35,1198.65,2022-11-07,2023-11-02,12,Active,6211
5026197,214510,PersonalAccident,54557.7,2526.08,2020-07-22,2021-07-17,12,Active,6085
5026198,203603,Health,54553.29,2176.72,2020-10-05,2021-09-30,12,Active,6157
5026199,201420,Auto,24631.85,558.96,2022-10-06,2023-10-01,12,Active,6042
5026200,203961,Auto,28864.98,1142.13,2022-01-17,2023-01-12,12,Active,6022
5026201,201688,Auto,13903.56,657.65,2023-04-03,2024-03-28,12,Expired,6074
5026202,206475,Health,88425.11,2536.17,2020-06-09,2021-06-04,12,Cancelled,6067
5026203,208171,Property,38137.07,983.48,2024-11-14,2025-11-09,12,Lapsed,6117
5026204,200711,Auto,21574.9,1244.8,2023-06-27,2024-06-21,12,Active,6095
5026205,201635,Auto,9347.98,260.58,2023-11-28,2024-11-22,12,Active,6134
5026206,203582,SME,36884.69,1978.76,2020-08-01,2021-07-27,12,Active,6069
5026207,210123,PersonalAccident,33848.88,2900.69,2020-08-30,2021-08-25,12,Active,6121
5026208,208549,Travel,8973.25,1018.73,2021-05-28,2021-11-24,6,Active,6172
5026209,206597,Auto,19579.51,886.94,2025-06-16,2026-06-11,12,Cancelled,6134
5026210,206029,Health,18853.43,571.99,2023-10-21,2024-10-15,12,Active,6126
5026211,202102,Auto,21729.43,1814.15,2021-01-31,2022-01-26,12,Active,6192
5026212,204300,PersonalAccident,80464.71,1940.97,2022-07-14,2023-07-09,12,Active,6052
5026213,204906,Property,344543.34,34955.28,2024-06-27,2025-06-22,12,Lapsed,6029
5026214,204333,Auto,24172.38,1915.85,2024-10-06,2025-10-01,12,Cancelled,6154
5026215,206822,PersonalAccident,35816.63,917.74,2022-05-15,2023-05-10,12,Active,6155
5026216,202750,Health,40959.8,2407.15,2020-08-26,2021-08-21,12,Expired,6154
5026217,210003,PersonalAccident,49304.78,4840.65,2020-06-08,2021-06-03,12,Expired,6098
5026218,207098,PersonalAccident,87611.67,6885.13,2025-03-24,2026-03-19,12,Active,6189
5026219,202191,Auto,18677.67,1124.13,2023-05-26,2024-05-20,12,Expired,6124
5026220,201393,PersonalAccident,93310.81,4408.79,2024-03-23,2025-03-18,12,Active,6213
5026221,204449,Auto,10158.22,734.07,2020-04-13,2021-04-08,12,Active,6024
5026222,214100,Health,63272.94,7259.0,2021-09-15,2022-09-10,12,Active,6023
5026223,212816,Property,25146.26,2086.13,2022-11-21,2023-11-16,12,Active,6092
5026224,211332,SME,164330.24,11017.76,2024-11-29,2025-11-24,12,Active,6154
5026225,205687,Auto,5647.5,456.94,2022-07-17,2023-07-12,12,Active,6209
5026226,205598,Property,170806.79,16955.82,2023-03-18,2024-03-12,12,Active,6027
5026227,211305,Auto,12833.13,964.51,2025-03-07,2026-03-02,12,Active,6011
5026228,200689,Auto,27588.43,1879.69,2022-06-15,2023-06-10,12,Expired,6057
5026229,214087,Health,10814.0,524.96,2020-05-21,2021-05-16,12,Cancelled,6051
5026230,207082,Auto,27315.97,1596.42,2020-09-05,2021-08-31,12,Cancelled,6165
5026231,211482,Auto,27247.94,3196.62,2022-02-16,2023-02-11,12,Active,6216
5026232,204006,Property,196357.39,15289.1,2023-06-28,2024-06-22,12,Active,6105
5026233,206589,PersonalAccident,42965.4,3957.32,2024-08-03,2025-07-29,12,Active,6086
5026234,207056,Auto,11875.06,842.26,2021-04-28,2022-04-23,12,Active,6167
5026235,205404,SME,38916.06,1403.25,2022-04-13,2023-04-08,12,Active,6052
5026236,211414,PersonalAccident,71981.05,5617.98,2025-06-11,2026-06-06,12,Active,6095
5026237,201552,Auto,13218.66,409.51,2021-09-17,2022-09-12,12,Expired,6069
5026238,211329,PersonalAccident,56779.05,6442.46,2024-08-22,2025-08-17,12,Active,6175
5026239,209167,Auto,19788.67,497.4,2025-03-26,2026-03-21,12,Active,6037
5026240,210106,Auto,15110.28,1685.09,2022-02-21,2023-02-16,12,Active,6176
5026241,200100,SME,114078.17,6829.25,2020-06-23,2021-06-18,12,Active,6070
5026242,208189,Property,311239.69,12420.99,2020-06-02,2021-05-28,12,Cancelled,6125
5026243,203437,Property,420912.55,44127.91,2021-07-14,2022-07-09,12,Expired,6150
5026244,208084,PersonalAccident,28773.47,3328.98,2024-01-31,2025-01-25,12,Active,6042
5026245,205510,Travel,22630.45,1870.07,2020-07-01,2020-12-28,6,Lapsed,6159
5026246,204661,SME,17236.27,990.07,2024-02-17,2025-02-11,12,Cancelled,6131
5026247,209161,Auto,20144.92,1946.42,2020-12-04,2021-11-29,12,Active,6064
5026248,203965,Auto,14284.04,477.51,2021-09-27,2022-09-22,12,Active,6184
5026249,214106,Auto,20607.75,1567.76,2025-07-11,2026-07-06,12,Active,6054
5026250,203359,Auto,16779.36,1642.87,2024-08-25,2025-08-20,12,Active,6052
5026251,213318,Property,163479.31,6320.43,2023-11-27,2024-11-21,12,Expired,6199
5026252,201158,Auto,23110.83,794.19,2023-05-27,2024-05-21,12,Active,6147
5026253,201026,PersonalAccident,7120.58,640.52,2023-11-04,2024-10-29,12,Cancelled,6201
5026254,205928,Travel,35820.47,3696.1,2020-02-10,2020-08-08,6,Active,6136
5026255,201559,Property,127210.94,5593.8,2025-04-27,2026-04-22,12,Active,6106
5026256,206879,Travel,44210.86,4901.23,2024-03-22,2024-09-18,6,Active,6001
5026257,214399,Property,145029.15,8181.26,2022-11-04,2023-10-30,12,Expired,6115
5026258,201141,PersonalAccident,78181.0,1908.54,2023-01-07,2024-01-02,12,Active,6176
5026259,209570,Property,476296.22,43846.81,2024-06-24,2025-06-19,12,Cancelled,6131
5026260,211320,Property,156887.17,14227.05,2023-05-24,2024-05-18,12,Active,6016
5026261,205095,PersonalAccident,82720.11,4325.57,2020-11-13,2021-11-08,12,Cancelled,6067
5026262,208399,Health,15201.65,583.49,2022-04-11,2023-04-06,12,Lapsed,6137
5026263,211836,Health,44557.13,3913.6,2021-08-02,2022-07-28,12,Active,6142
5026264,210390,Auto,28718.7,2038.08,2024-02-14,2025-02-08,12,Expired,6015
5026265,202399,Auto,3691.03,288.29,2024-08-18,2025-08-13,12,Active,6181
5026266,208133,Auto,21596.44,1450.54,2020-11-21,2021-11-16,12,Active,6210
5026267,210464,Auto,12487.8,866.17,2025-05-21,2026-05-16,12,Lapsed,6115
5026268,200692,PersonalAccident,78454.49,4374.46,2023-06-12,2024-06-06,12,Active,6149
5026269,210391,Property,140206.45,9150.56,2023-08-31,2024-08-25,12,Active,6013
5026270,206529,Property,88940.46,9108.68,2025-04-26,2026-04-21,12,Active,6029
5026271,201773,Auto,4265.55,510.9,2023-02-06,2024-02-01,12,Active,6034
5026272,212357,PersonalAccident,50858.61,5450.85,2024-05-11,2025-05-06,12,Active,6052
5026273,205828,PersonalAccident,14780.13,619.26,2021-07-08,2022-07-03,12,Active,6108
5026274,205415,Property,319160.75,18394.66,2022-01-01,2022-12-27,12,Active,6102
5026275,214193,Travel,40914.68,2619.53,2024-06-06,2024-12-03,6,Active,6000
5026276,201178,Auto,6476.39,210.41,2022-01-30,2023-01-25,12,Expired,6040
5026277,210375,Health,81314.04,8779.39,2020-04-06,2021-04-01,12,Active,6174
5026278,201370,Auto,23609.71,1362.32,2020-04-17,2021-04-12,12,Active,6179
5026279,213090,Travel,47365.3,5474.81,2024-11-08,2025-05-07,6,Active,6049
5026280,202853,Health,13068.83,640.8,2024-09-13,2025-09-08,12,Active,6077
5026281,210518,Auto,10069.01,634.19,2020-02-29,2021-02-23,12,Active,6006
5026282,212649,Health,77382.84,3722.77,2022-10-05,2023-09-30,12,Active,6096
5026283,212976,Auto,18230.17,732.47,2022-11-19,2023-11-14,12,Active,6198
5026284,203350,PersonalAccident,97975.74,3328.95,2022-05-21,2023-05-16,12,Active,6078
5026285,205571,Property,180819.16,16902.11,2021-07-17,2022-07-12,12,Active,6218
5026286,213992,SME,272012.81,7657.36,2022-06-25,2023-06-20,12,Active,6104
5026287,213780,Property,241466.97,7344.54,2020-02-19,2021-02-13,12,Expired,6092
5026288,213523,Auto,16450.38,1196.66,2025-02-09,2026-02-04,12,Cancelled,6122
5026289,213268,Health,36311.82,3436.07,2023-03-03,2024-02-26,12,Active,6131
5026290,202739,Health,41405.0,1009.32,2023-10-26,2024-10-20,12,Active,6174
5026291,209108,Auto,13715.3,1257.65,2021-12-16,2022-12-11,12,Active,6159
5026292,214356,Property,342021.04,12488.18,2023-08-12,2024-08-06,12,Active,6173
5026293,202001,SME,188884.67,22428.93,2021-06-20,2022-06-15,12,Lapsed,6171
5026294,212034,Property,465252.39,11403.81,2022-04-24,2023-04-19,12,Active,6184
5026295,213898,Health,74087.93,7124.77,2022-07-01,2023-06-26,12,Lapsed,6166
5026296,207048,Travel,17060.47,1145.28,2021-12-18,2022-06-16,6,Active,6090
5026297,210051,Auto,24650.98,2903.21,2023-12-09,2024-12-03,12,Active,6203
5026298,205510,Auto,4626.9,216.12,2021-04-17,2022-04-12,12,Active,6038
5026299,211786,Property,238560.78,14024.24,2020-09-03,2021-08-29,12,Active,6022
5026300,211931,PersonalAccident,94417.23,2379.13,2021-03-01,2022-02-24,12,Active,6120
5026301,203923,Property,213585.23,16233.25,2021-12-03,2022-11-28,12,Expired,6195
5026302,213472,Property,359284.62,7380.39,2020-10-21,2021-10-16,12,Expired,6193
5026303,212485,SME,238205.92,17017.17,2022-06-28,2023-06-23,12,Active,6149
